

Observed catches

Species: Cod        





Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    965139         1     23532      2608     92740   6021326     73105      1603
         1   9148988  28127298    328894  37790004   2610527   6155517  15191079   4127390
         2   3623858   2398703   1592099   3650024  17566278    928282   1448754   2014761
         3    421210   1110217    207314   5420200   1229673   2105227    432473    297898
         4    435031    381010     82542    159518    532413    115058    637573    158722

Yield          91156    188928     22561    276566    150533     66204    129666     46720
Species: Nor.pout   



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0   6565750  10856250   6183000   1715690   1529650   1886960    684950  37003370
         1  39097490  20091580  21035390  19868160   7896880  15189410  19839730   5705490
         2   1235600   2919240   2143130   2413650   3129160   2182570   4363080   3589540
         3    201300     16630    166770     91210    322520    264710    115360    174730

Yield         732535    508262    472608    383967    253756    339898    534650    431928


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0   1245270   3117380   2232100    684420   5571530    234700   3886670   5012250
         1  18654330  16154400  13793570   7512340   3633200   7540110   1158680   5827040
         2   1202010   4485510   4956070   2475540   1440140    865010   1428740    540410
         3    310030     48760    420160    224400     81120     17430     20100     29630

Yield         390197    475746    376484    227635    180330    148943    109219    166974


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0   1013000   4219620   1833230   1271130   4885090   2392040   3241550    451120
         1   5772000   4704170  11319480   4952680   4524270  11789850   2788630   5782810
         2   1457000   2141420   2035240   2528550   1430790    602180   2308020   1035400
         3     49000    152290    140710     93660    156000     43330     88640    337390

Yield         138841    189819    302275    181098    183618    231894    156224    156781


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    432420   1167620    374550    399830    629770      8020     71160       200
         1   1413780   2395080   6917780    741030   1930140    368640    167280       400
         2   1547460    845710    902670   1557370    802890    406900    200200       400
         3     80150    223660     77370    136970     71620     94270     23210       400

Yield          73981     92388    185103     64358     77138     24569     13488        41


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    377490       200   1178940     69470         0      1180    135200     84350
         1   1301660    103920    662870    875360   2638120     67720    417150   2728470
         2    213130     89900    197250    687460   1974660    135090    191150    369220
         3     40200      2380       500     14700     32300      3750     12860     48470

Yield          46529      5799     34844     45821    131191      6840     26946     82179


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0   1025140     46670    492040     17190    661720   1103950    155410    107590
         1    761470   2409070   1175940   1032440    486340   3961740   4854880   1586240
         2    392910    226490    830120    240430    630310    455220    966620   1239970
         3      5900     10120     18670     50630     26840     37200     34260     45250

Yield          44189     57351     60203     33941     36152     97555    129545     71943
Species: Sprat      



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0   1884150   1430501   9582870   5210270   5971750   4632310         0    469408
         1  36140456  46410430  66212520  25394110  58386700  54377310  27535540  18399200
         2   3968379  28033630   9257670  15786370   3480523   7769872  35341260   8375140
         3    623402   2171502   2542483    453327   2451845   1329506   2819230    731251

Yield         354208    773773    636786    341809    431459    451078    407809    284613


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0   1364294   7989490   1476623         0         0     51686   5246900     13235
         1  11745844   6684240  10708090   2285559    419453   4621786   2620804   3600935
         2   5526601   1960116   1261746   3455217   1068205    454818   4185030   4340254
         3    449811    297203     14607     66019    820173      4243    121496    140933

Yield         182734     80084    104218     69202     27252     46361     73342     72798


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0      2793   1592824    241939   1705493   2301426    782703   1383017    155104
         1   5160568   4912827  11088942   9218190  49734960  33905995   2807962   8352590
         2   4397420   3093033   1512051   8247430   3792024   8992030   7513361   1498638
         3    657769     20115    195111    544346    626445   1460318   1859739    643551

Yield          82313    118017    133330    196481    396974    407769    143651    118277


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0   5552014     91388     88007    563568    990710   2983269  25036109    937546
         1   6828593  20011240  12591175  10828580  11055987  12012290   9666199  26547190
         2   3678420   1829296   5504054   4651400   1787801   2909568   1035697   1017514
         3    813310    845089    944060   1992658    240827    649162    188539    170761

Yield         154505    214119    215482    196622    153710    176392    113696    241424


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    319709    609939   2098780    231412    362117    422473    334994    472032
         1   3570191   6056812   2728642  13834665   5005952   6379742   6341250   4228570
         2   7814220   2000742   2784294    906121   7085566   6435390   2669924   1620879
         3    799960    509958    631374    239915   2855914   2054870    540836    334205

Yield         124161     95525     60789    140648    150586    142520     93354     62518


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0   3855950   2298015   8043860   3070320   6639250   3219502    276716    773229
         1  13738928  25565840  14601344  12407314  15109341  12332093  13059487   6672914
         2    952111   7056180   7714610    968880   5201860   5474980   3849732   1976939
         3    205445    587532   1564150    181176   1096668    573285    571390    404584

Yield         127560    288272    211103    113925    158846    134858    181117     76133
Species: Plaice     



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1    213444    246011    186771    259853    227974    294482    227367    134401
         2    332383    310008    175418    160758    212525    273017    188656    296595
         3     61247    256001    150675    122676     87371    176240    137206    127778
         4     43962     38018    116859     99672     63173     67261     79722     59938
         5     43199     27257     14303     93158     49554     48394     25741     37101
         6     20500     22632     10196      9286     34810     40174     18407     12805
         7      8300     12613      9352      5922      5728     24187     14018      9805
         8      6554      6292      6553      5030      3232      4154      8621      8295
         9      5773      4362      3022      4068      2332      2802      1898      5005
        10     22790     20923     12871      9206      7201      9272      5497      6091

Yield         157427    195349    166997    176623    159539    213145    171852    174140


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1    414680    262614    310783    405505   1119014    361520    348598    214545
         2    252926    556027    376997    302014    557900   1459355    623309    532655
         3    216812    146048    333132    182405    214496    299385    713200    301448
         4     72276    102708     87364    203850    132930    122209    146514    324001
         5     29406     30395     42984     38139    103135     82652     60832     65991
         6     17073     13032     15486     17184     28117     44838     31670     21782
         7      7704      8238      6842      7441      9839     13539     19347     11605
         8      5551      4224      5593      3780      4704      4668      6198      8025
         9      4540      3013      2729      2813      2834      2346      3434      2320
        10      8776      8308      6551      5830      7083      5610      6402      5806

Yield         205329    220537    236422    232241    308262    358749    324772    286704


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    146860    184551    142141     99787     63497    126642    112353    129550
         2    313064    344639    263388    207638    140257    119437    374411    554040
         3    273470    228763    180939    147893    141566     98402     95761    282515
         4    147931    162972    115818     92822     88030     85638     56891     49950
         5    174476     81602     92841     64910     48399     48574     37736     32021
         6     30122     79667     38422     35258     27824     24692     19276     18781
         7      9053     15410     30444     14745     17279     14746     12400      9518
         8      4689      5390      7229     11500      6661      5285      5881      5037
         9      3803      3214      3295      3704      5449      2495      2799      3054
        10      4206      5634      6976      5883      5458      3896      4989      4400

Yield         240832    237986    193692    163524    145745    131248    143394    192969


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1    104735    127870    106071     34869    311671     68498    234226     96884
         2    676844    217090    186869    389547    194270    568137    195557    351042
         3    266072    389858     91912    245578    138500    107187    246969     76188
         4    115693    102260    236965    131939     69451     75048     49703    114752
         5     23090     32056     27165    155800     47077     39047     25741     24669
         6      9184     14135     12827     11644     43784     20730     13759     16907
         7      5703      4038      3242      4784      6636     23884      5193      6192
         8      2870      2625      1302      1214      2257      1775      4775      2766
         9      1983      1597       954       651       796       691       462      2357
        10      3360      3234      2121      2364      1638       880       569       647

Yield         183655    160881    135015    193367    134404    154023    127824    118885


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1    221345     79123    135904    150229    169501    118309     92124    128777
         2    247158    231764    269138    205594    200238    166750    319177    167367
         3    197276    114984     90365    130882    108972    108049    184424    189244
         4     44006     69891     50692     52016     92478     99067     95056    101853
         5     53426     21973     35820     26893     27880     64530     54407     46994
         6      8308     28865      7902     19652     14358     17739     33584     30519
         7      6325      3285     16918      3538     11840      6786      7782     15568
         8      2496      3655      1863      7480      2149      9257      3409      3970
         9      1319      1953       776       590      3051      1262      4102      2475
        10      2488      2359      1549      9293      2077     19277      5008      3795

Yield         131169    101029    105289    108299    116972    118106    141842    126360


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1    293522     83433     79202    129586     64635    134636     94063     74285
         2    197921    292834    148228    149848    274291    121830    196812    114503
         3    156827    173499    172474    101930    126229    163295     83305    175732
         4    133281    105923    133706    117147     73259     61961    100596     55338
         5     71407     73558     82050     73811     64926     30628     28891     49980
         6     24542     34676     47362     34703     35821     26662     13868     12387
         7     13432     13314     21214     18128     17471     14581     16044      5847
         8      8454      9111      9567      7868      9230      8360      8803      6826
         9      2763      4072      5490      3079      5449      4057      5860      4378
        10      3440      5240      5126      3220      4176      4085      6434      4378

Yield         133664    134577    136931    114281    105954     86015     79079     73222
Species: Sole       



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1       100       267      1064      1780        27         9       650       434
         2     15171     23193      3619     22747     24921      8280      1233     29983
         3     21248     28833     28571     12299     29163     41681     12762      3344
         4      5412     11839     14316     15593      6102     16259     18138      7046
         5      6965      2110      4923      7580      6610      3033      7444      8439
         6      1896      3870       987      1812      4231      3262      1479      3757
         7      1563       798      1950       325      1730      1769      2241       973
         8       649       916       562      1133       608       826      1437       909
         9       396       513       434       261       643       244       374       786
        10      4750      3481      2721      2155      1595      1546      1227       932

Yield          17986     20770     17322     18001     20276     22595     15803     15400


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1      2697       391       192       163       372        93        10       115
         2     26799     34545     30839     16449      9304     28896     13206     45652
         3     46375     41551     44081     42773     18381     21927     47135     17973
         4      1868     21273     22631     20079     17591      8851     15217     22295
         5      3584       626      8821      9307      7698      6477      4377      4551
         6      4855      1383       744      3520      5480      3102      3878      1627
         7      1701      1958       857       207      2256      1559      1549      1414
         8       623       982      1047       375       109       898       890       637
         9       613       388       526       631       281        81       523       451
        10      1295      1181       897       965      1671       690       317       459

Yield          21575     24924     26837     24245     18198     17365     21587     21801


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1       854       118       965        53       709      4766       170      1574
         2     11816     12938      6730     49870      7710     12674     18609      5987
         3    103380     24985     43713     16575     86349     16700     16005     23418
         4      9667     76580     15961     31047     13387     68073     16770      7253
         5      9099      6609     37745     13709     18513      6262     26946      5058
         6      3315      3612      2440     23758      5642      7254      3814     12667
         7      1032      1706      2995      1472     11174      1981      4725      1189
         8      1186       707       730      1170       458      5971       932      2303
         9       548       718       393       456       905       293      3267       330
        10       837      1072      1163       833       897       665       976      1672

Yield          35118     33511     29339     31489     33000     30466     22648     14899


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1       242       284      2329       857      7507      2203       809      3387
         2     56162     15601     14929     25045     23564     39447     27792     12876
         3     15011     71730     32425     20925     37782     22538     55452     27429
         4     14806      8103     42394     19260     13214     17284     11250     30133
         5      3466      6049      3257     16211      8417      6195      7980      4543
         6      1924      1200      2453      1383      6393      3902      2179      3924
         7      4727       657       796       808       667      2427       902      1513
         8       787      1964       431       266       592       400       962       602
         9      1022       328       922       163        88       128       389       768
        10       838       804       708       701       362       451       389       392

Yield          20865     23473     22639     19942     18659     19286     20942     17696


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1      9398      1133      3189      4325      6058      3501      1133      4653
         2     15693     44566      9029     16897     23823     22290     25995      8474
         3     13102     13830     39191     14423     20024     25270     38049     40747
         4     10260      7026      6367     27547     10074      9652     12053     25149
         5     11140      5932      3034      3544     14116      5424      4515      5983
         6      1645      5536      2393      1657      1848      6469      2378      2167
         7      1595       823      2621      1600       917       983      4108      1551
         8       731       725       448      1532       811       431       591      2249
         9       373       498       491       312      1198       283       293       242
        10       553       541       459       864       690       765      1029       471

Yield          13588     15505     14615     15214     14850     13189     14695     15958


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1      7533      9655      5264      6499      3259     13085      2576      2660
         2     13947     19678     11489      9099     18901     14848     35226      4351
         3      9287     20502     29297     21274     10888     21243     12181     29289
         4     26430      6729     12882     19530     13442      7877     11825      8511
         5     12806     16284      4766      6378     11281      6172      2957      4809
         6      2829      6572      9530      2207      4016      5578      2199      1285
         7      2006      1485      4721      4087      1111      1718      1560       834
         8       626       612       778      2143      2067       714       574       723
         9       840       401       279       443       840      1703       157       252
        10       459       546       855       498       436       474      1258       262

Yield          14640     14590     15323     13574     12266     10605     10489      9143

Stock numbers

Species: Cod        



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1    611752   1009638    685275   1570276   1118571   1064454   1502374    849040
         2    187703    166492    297546    175357    409886    249602    268875    381016
         3     27914     40637     37738     63541     38428     78803     58884     54668
         4     36012     10025     13944     11821     20023     10474     26790     17463
         5     10663     15220      4092      5300      4597      6842      4219      9759
         6      2220      4826      6674      1683      2225      1719      2967      1670
         7       999      1004      2116      2745       706       832       746      1174
         8       942       433       420       827      1096       249       344       279
         9       572       424       188       172       344       406       107       135
        10       484       443       352       204       145       166       229       121

TSB           405602    396310    430415    404024    481334    441165    469081    501423
SSB           183173    169287    151633    120830    114531    107569    119757    123777


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   1367793    828966   1283340    471678   1257844    674527    514379    731624
         2    174062    287677    176666    320531    105839    314978    163922    118395
         3     74623     30320     49528     34333     60926     19284     59140     29888
         4     16057     20334      8247     14654     10054     16371      5367     16349
         5      6352      5548      6927      2991      5296      3357      5624      1804
         6      3858      2401      2083      2730      1176      1956      1272      2120
         7       660      1458       901       821      1073       434       741       480
         8       440       235       516       336       306       373       155       264
         9       110       165        88       202       131       112       140        58
        10        93        69        80        60        94        75        64        70

TSB           405010    378063    339202    361730    286070    333310    267390    223214
SSB           116055     99762     88123     89766     77685     79193     76141     71132


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    405011    458680    706609    343514    610215    484689    410993    866354
         2    182664     98038    111525    190094    108169    194905    156887    119878
         3     20351     32577     17572     21140     41484     24579     45689     33870
         4      7895      5674      9100      5229      5656     11457      7085     12264
         5      5429      2729      2007      3303      1581      1791      3801      2206
         6       665      2081      1052       791      1094       546       646      1294
         7       781       255       802       415       286       411       213       239
         8       167       283        93       299       140       100       150        74
         9        96        63       108        36       106        51        38        54
        10        43        48        39        53        29        45        34        24

TSB           224238    180814    191886    215509    202386    236299    233375    227655
SSB            68548     64840     64629     69383     71358     81878     91130     89683


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1    199745    271492    381846    174481    188938    165488    256513    243641
         2    282485     54859     77305    125862     59184     56281     49298     69610
         3     27767     49420      8909     13216     29415     10032     12320      9719
         4      9593      5479      9523      1737      3730      5734      2964      3360
         5      3919      2242      1260      2162       572       918      2132      1003
         6       775      1043       592       331       792       162       385       858
         7       494       230       307       174       131       248        72       166
         8        85       134        62        82        65        38       105        29
         9        28        25        38        18        32        20        17        44
        10        27        14        10        12        11        12        13        12

TSB           260701    137104    112580    121948     98783     75838     77899     85471
SSB            95056     67463     47375     46070     46398     34481     35173     36160


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1    412838    223309    231499    241888    328489    201404    273497    378786
         2     61949    106427     58340     57191     63584     97014     54532     69141
         3     13080     11578     26057     13258     13144     17721     27605     14839
         4      2607      3556      3730      7720      4035      4594      6526      9190
         5      1184       909      1418      1317      2888      1692      1954      2873
         6       405       470       343       498       465      1152       693       831
         7       371       172       192       131       191       199       499       310
         8        68       149        80        85        58        93        95       243
         9        12        28        83        43        46        33        50        52
        10        22        13        29        76        81        89        77        80

TSB            94450    112568    107326    106044    111819    135482    133886    140408
SSB            37898     45535     53194     55080     54323     65359     72061     72890


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1    356767    212658    138211    247061    102845    155537    183018    141225
         2     96869     98507     56913     36773     72301     25765     42642     57515
         3     19052     28849     28492     16245     11018     17838      7093     13980
         4      5262      7062     10200     10333      5998      3114      5703      2681
         5      4166      2427      3206      4295      4333      2000      1144      2487
         6      1263      1863      1068      1405      1791      1443       744       501
         7       383       592       861       491       619       643       572       342
         8       155       194       296       429       236       252       284       285
         9       135        87       108       164       232       114       129       158
        10        83       139       144       160       204       261       230       228

TSB           157774    167377    148321    130758    122392     88310     81189     97775
SSB            76511     85141     85662     79041     69272     50590     41165     45300
Species: Whiting    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1   5056344  10100170   9382695   9134046   9501099   7062844   7841020   4165879
         2   2781047   1203481   2718481   1916841   2041936   2083153   2294511   2034036
         3    533406    792316    378521    847605    652052    697024    698722    844069
         4     67203    121107    187405     99216    246355    228523    219212    243994
         5     21153     13989     24389     42411     25228     81107     65504     70204
         6      2154      4541      3744      6260     12379     12847     25776     29205

TSB           496901    526501    603817    585255    608449    624709    615068    535795
SSB           366860    299310    380786    373595    384388    405231    421950    415848


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   3141060   2331346   4140982   2817059   5209138   5080942   4546680   7470475
         2    715851    618145    656707   1210049    814262   1713935   1448744   1158699
         3    623812    265917    202688    235490    435865    292581    637434    548730
         4    264152    220781     88212     64706     85702    126797     98685    221427
         5     74655     88127     64389     23906     20853     21123     38561     31105
         6     30700     36792     35965     27087     17068      9445      9152     14994

TSB           362898    300376    287760    292177    372325    355869    360973    417919
SSB           290528    221725    174647    202120    206616    227839    254359    253860


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1   3995114   3157573   3585403   4153302   3611473   3621169   2528016   1902699
         2   2023090   1072080   1033009   1026826   1033509   1009639    937543    617358
         3    503912    833061    460300    433746    377491    401102    426609    383456
         4    219442    194394    342473    180891    158492    147419    177237    186586
         5     80290     77211     79512    130355     65242     60431     65082     78167
         6     16086     33377     49826     55825     76625     61326     60238     62346

TSB           422433    408453    401728    374513    353397    360377    321723    275645
SSB           307438    303400    301969    275077    253493    253397    239636    212485


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   2709913   4266730   3031225   3399686   3813348   1986444   1251145   1427983
         2    541407    636563    938501   1144988    954197    732455    323555    342397
         3    281632    229381    274073    452136    587662    442943    334296    130132
         4    177288    134279     99079    129124    238836    304105    213133    159456
         5     86414     86480     56982     46958     69172    124526    147208    102486
         6     70933     83284     80277     69671     66205     75977    105464    128640

TSB           267194    282007    313988    367273    351407    300312    242213    217851
SSB           188966    179223    198844    248417    259951    248029    200479    167567


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   1369476   1327238   2072492   1844978   1696958   2336693   1547204   1124301
         2    430635    450320    355022    592780    554150    580232    711884    408299
         3    156107    175860    198389    160797    270745    266604    275814    313367
         4     63582     68894     81461     93103     77226    140280    137701    136553
         5     78042     29089     32559     37490     44155     38815     72643     69195
         6    120389     96650     59774     44242     39619     43426     43147     58941

TSB           201413    181218    203672    208704    258908    280078    279884    246435
SSB           150921    141577    147147    159854    205461    210816    232846    211724


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1   1605895   1689700   1919197   2815746   1695346   2140028   4592811   3680846
         2    319043    600082    611757    577802    720798    487075    655749   1667673
         3    188558    149658    279495    284217    279721    331927    224059    344807
         4    158104     96421     73406    138315    148182    142886    170965    124228
         5     68638     78436     46265     35721     71762     76139     73002     94713
         6     72021     75701     77367     71471     63223     79701     83398     92092

TSB           251085    259095    276305    292018    289890    295970    405215    510313
SSB           197307    203398    216821    235566    240106    240839    294225    393863
Species: Haddock    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1   7908651  17776312   1433462   1375768   2781557   4981037   8773353   3491209
         2    549993   1528297   4227119    335052    309951    502819    907853   2069810
         3    880979    148471    366733   1147102     88629     81477    136704    272512
         4    129677    205041     30837     86734    257020     19218     18844     34674
         5      4872     36104     48406      7894     25606     58331      4999      5806
         6      3292      1634      9433     13558      2334      7455     16516      1580
         7     37817      1130       471      2888      4267       699      2247      5329
         8       998     14448       372       174      1056      1470       246       821
         9       134       396      4752       137        66       375       517        92
        10       188       130       179      1773       720       280       232       281

TSB           893665   1433679   1063359    535411    362126    454447    743830    727624
SSB           398650    321305    523606    406147    178719    133769    176450    312499


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   5135490   2466161   5167563   1552950   1711872   3738139    495754    406458
         2    423829    763714    459471   1517902    406681    606573   1152223    160077
         3    645910    143029    258934    148593    467832    125104    173560    312997
         4     85881    212883     38873     64031     41037    128954     29516     42817
         5     13263     33893     65828     10535     18208     11312     31628      7238
         6      2332      5477     11234     18286      3098      5257      2920      8020
         7       657      1009      1908      3362      6303      1068      1635       924
         8      2414       310       391       653      1289      2328       362       564
         9       379      1136       123       136       252       484       790       125
        10       173       262       553       236       145       149       215       344

TSB           674738    485995    554385    500461    381239    452805    350842    187245
SSB           341988    268948    224072    250470    236627    185886    196462    142427


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    767422   1582773   2620074   3721719   1471975   6115244   2308521   1968317
         2    137010    257448    583639    869885    993553    430510   1501104    502607
         3     48657     43111     79367    204353    266235    315676    153412    459399
         4     76735     13158     11585     24458     51172     73782     96631     40149
         5     10916     20153      3435      3593      5984     13842     22213     24219
         6      1909      3016      5419      1084       893      1685      4359      5825
         7      2523       644       981      1962       329       302       622      1349
         8       323       929       229       390       651       121       121       209
         9       198       120       335        91       131       238        48        42
        10       163       134        92       171        88        80       128        62

TSB           133562    176163    304056    470750    403311    567633    523976    386056
SSB            76820     63263    100545    175892    213843    194637    248184    226269


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   1028039    556658   7012334   1833189    327485    389017    379878    306157
         2    539151    274430    178303   2667203    658066    111486    142234    101298
         3    180495    202918     90000     77535   1248307    304921     62524     70881
         4    152572     56445     51555     26255     26811    440515    150934     28096
         5     13607     46670     13992     12447      7943      8887    204247     62687
         6      8225      4336     11673      3497      3834      2651      4326     85526
         7      2303      3036      1315      3327      1196      1410      1361      2116
         8       574       933      1011       334      1044       398       724       654
         9        90       234       311       256       106       362       204       357
        10        45        55        99       105       115        77       226       213

TSB           297032    195923    486222    655863    496674    292576    207132    142110
SSB           190501    140356    104353    359332    424409    263034    178553    120235


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   2561741    627963    413839    257822   1922832    215998     98507    222885
         2     82995    669477    155742    107817     82435    611061     67052     30500
         3     53461     37472    303356     75121     53102     40310    307243     32372
         4     31966     18540     14932    141614     33767     25222     20202    159537
         5     12375      9869      6491      6788     64572     15311     11587      9821
         6     27641      4042      3478      2978      3273     29308      7040      5774
         7     40163      9948      1572      1689      1512      1601     14200      3671
         8       974     13082      3534       721       812       718       752      6989
         9       312       340      4647      1659       368       401       361       405
        10       272       205       201      2235      1971      1157       788       610

TSB           227100    206542    166911    115186    188948    181804    157224    122708
SSB            90108    138571    135920     95622     85892    134086    145679    109088


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1    187235   1591075    365227    580510    288853    644206   2783171   2926012
         2     66027     54715    505303    115596    177030     83911    204125   1054505
         3     15722     30974     22319    223035     52606     82850     41371    110507
         4     17638      7298     10832      9455     92370     22770     36591     20622
         5     79409      7470      2309      4034      3881     36930      9540     17612
         6      5131     32578      2367       890      1727      1718     15490      4627
         7      3173      2351     11239      1024       418       826       819      7862
         8      1925      1361       741      4172       443       187       361       418
         9      3643       860       459       278      1805       200        85       185
        10       576      1830       848       529       343       919       505       302

TSB            90785    146029    149790    156368    123904    120114    247982    431927
SSB            76960     61952     98941    117646     97311     81238     93279    209182
Species: Saithe     



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1    460456    242396    136513    170161    145300    307913    231547    227405
         2    207131    376989    198457    111767    139316    118962    252098    189575
         3    112779    169585    308653    162483     91507    114062     97398    206400
         4     81037     62760     88079    154489     70913     51581     62743     50137
         5     53216     39610     27975     37368     54577     35260     24825     27635
         6     68075     26797     18286     12327     13857     27930     17498     11332
         7     45586     36745     13426      8804      5119      7584     14889      8683
         8     22874     25401     19114      6731      3850      2889      4177      7676
         9      5359     13236     13814     10055      3131      2254      1654      2254
        10      8133      7807     11445     13288     10857      8188      5979      4119

TSB           861666    829525    730454    600366    456357    488533    470747    539571
SSB           558023    487929    368024    292319    247209    240189    222080    211342


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1    198248    239099    448103    241801    243981    142171    137091    187203
         2    186184    162312    195758    366876    197970    199755    116400    112241
         3    155211    152434    132890    160273    300373    162084    163546     95300
         4    110289     83590     67656     65689     78664    131195     77661     72149
         5     23212     51600     30202     28228     27149     27820     52505     27833
         6     13222     11216     19545     13101     12136     10078     11603     19736
         7      5855      6889      4743      9284      6175      5044      4628      4875
         8      4647      3157      3064      2349      4564      2703      2421      2046
         9      4283      2611      1491      1594      1214      2124      1367      1137
        10      3555      4404      3312      2499      2115      1550      1858      1515

TSB           544467    522159    417768    403097    444986    375232    354565    291461
SSB           191979    197956    161924    140954    123755    128359    129799    109962
